latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,geometry
10.87371,6.3212,314.43,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.8,1.19,N,POINT (6.3212 10.87371)
10.87439,6.31713,312.32,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.34,1.05,N,POINT (6.31713 10.87439)
10.87507,6.31307,298.67,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,283.91,1.05,N,POINT (6.31307 10.87507)
10.88439,1.78654,299.21,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,282.84,0.5,N,POINT (1.78654 10.88439)
10.88457,4.87604,303.87,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.47,0.34,N,POINT (4.87604 10.88457)
10.88466,4.54541,305.03,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,290.54,0.96,N,POINT (4.54541 10.88466)
10.88524,4.54182,305.39,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.22,0.96,N,POINT (4.54182 10.88524)
10.88794,4.87661,298.12,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.92,0.34,N,POINT (4.87661 10.88794)
10.88801,4.54596,322.91,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,292.92,0.96,N,POINT (4.54596 10.88801)
10.88859,4.54237,310.12,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,292.12,0.96,N,POINT (4.54237 10.88859)
10.88916,4.53878,307.29,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.37,1.41,N,POINT (4.53878 10.88916)
10.88975,6.86966,318.99,0.47,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,287.4,2.22,N,POINT (6.86966 10.88975)
10.89146,4.52446,307.47,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.26,1.03,N,POINT (4.52446 10.89146)
10.89425,13.66031,309.19,0.42,0.61,2025-01-18,117,N,VIIRS,n,2.0NRT,290.93,1.85,N,POINT (13.66031 10.89425)
10.89628,13.65925,312.15,0.42,0.61,2025-01-18,117,N,VIIRS,n,2.0NRT,290.2,1.88,N,POINT (13.65925 10.89628)
10.89677,3.36052,298.59,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.4,0.23,N,POINT (3.36052 10.89677)
10.89775,6.30852,311.28,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.2,0.98,N,POINT (6.30852 10.89775)
10.89914,4.09156,305.07,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,292.95,0.92,N,POINT (4.09156 10.89914)
10.90003,3.95789,297.38,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,285.95,0.18,N,POINT (3.95789 10.90003)
10.9019,16.79401,297.11,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,286.52,0.86,N,POINT (16.79401 10.9019)
10.9019,16.79437,296.67,0.68,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,286.47,1.33,N,POINT (16.79437 10.9019)
10.90639,-0.54078,297.97,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,280.38,0.55,N,POINT (-0.54078 10.90639)
10.90979,4.04622,309.51,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,292.39,0.91,N,POINT (4.04622 10.90979)
10.91036,4.04269,305.86,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.8,0.91,N,POINT (4.04269 10.91036)
10.91092,4.03916,301.9,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,290.36,0.58,N,POINT (4.03916 10.91092)
10.91137,4.07906,302.96,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,290.62,0.72,N,POINT (4.07906 10.91137)
10.91413,4.08313,305.57,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,292.31,0.72,N,POINT (4.08313 10.91413)
10.9147,4.0796,307.13,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.46,0.72,N,POINT (4.0796 10.9147)
10.9188,5.81339,318.69,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.86,1.36,N,POINT (5.81339 10.9188)
10.91915,4.49271,302.67,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.73,0.7,N,POINT (4.49271 10.91915)
10.92036,4.91194,303.26,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.84,0.92,N,POINT (4.91194 10.92036)
10.92228,5.81398,309.84,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.43,1.36,N,POINT (5.81398 10.92228)
10.9244,3.95465,300.41,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.63,0.67,N,POINT (3.95465 10.9244)
10.92491,4.90522,309.34,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.37,1.43,N,POINT (4.90522 10.92491)
10.92604,3.96574,316.27,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.85,1.08,N,POINT (3.96574 10.92604)
10.92828,3.95167,304.58,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,286.89,0.67,N,POINT (3.95167 10.92828)
10.92829,4.90577,306.25,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.5,1.18,N,POINT (4.90577 10.92829)
10.9291,5.5238,323.84,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.97,1.95,N,POINT (5.5238 10.9291)
10.9316,3.95221,318.78,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.95,1.25,N,POINT (3.95221 10.9316)
10.93176,-2.42315,298.53,0.44,0.46,2025-01-18,117,N,VIIRS,n,2.0NRT,271.13,1.01,N,POINT (-2.42315 10.93176)
10.93181,11.4747,307.08,0.6,0.53,2025-01-18,117,N,VIIRS,n,2.0NRT,292.22,1.31,N,POINT (11.4747 10.93181)
10.93492,3.95275,306.17,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.18,1.25,N,POINT (3.95275 10.93492)
10.93768,5.62325,298.5,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,286.8,0.41,N,POINT (5.62325 10.93768)
10.9399,5.62293,327.87,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.1,2.43,N,POINT (5.62293 10.9399)
10.94199,4.50018,298.2,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.39,0.36,N,POINT (4.50018 10.94199)
10.94899,1.84535,304.38,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.02,0.5,N,POINT (1.84535 10.94899)
10.94959,4.09621,305.58,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,291.76,0.55,N,POINT (4.09621 10.94959)
10.95172,6.85712,297.99,0.47,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,285.47,0.46,N,POINT (6.85712 10.95172)
10.95936,4.97425,302.33,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.11,0.6,N,POINT (4.97425 10.95936)
10.96125,16.91954,299.85,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,287.95,1.61,N,POINT (16.91954 10.96125)
10.96256,4.93342,307.7,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.57,1.4,N,POINT (4.93342 10.96256)
10.96305,13.76891,300.83,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.0,1.07,N,POINT (13.76891 10.96305)
10.96683,6.41129,300.0,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.92,0.8,N,POINT (6.41129 10.96683)
10.98324,5.21275,302.25,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.55,0.57,N,POINT (5.21275 10.98324)
10.984,14.9325,301.05,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,286.9,0.97,N,POINT (14.9325 10.984)
10.98518,13.80733,301.43,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,288.68,1.08,N,POINT (13.80733 10.98518)
10.98645,3.92868,320.88,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.36,2.07,N,POINT (3.92868 10.98645)
10.98731,13.80608,301.15,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.19,1.49,N,POINT (13.80608 10.98731)
10.98868,13.79915,304.95,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.66,1.66,N,POINT (13.79915 10.98868)
10.98956,14.93662,298.62,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,287.46,1.91,N,POINT (14.93662 10.98956)
10.98977,3.92922,321.78,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.93,1.08,N,POINT (3.92922 10.98977)
10.9901,14.93374,301.75,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,287.32,1.02,N,POINT (14.93374 10.9901)
10.99033,3.9257,298.33,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.07,1.08,N,POINT (3.9257 10.99033)
10.99454,6.22366,302.62,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.66,0.73,N,POINT (6.22366 10.99454)
10.99781,13.80297,305.99,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,288.45,1.83,N,POINT (13.80297 10.99781)
10.99808,6.22427,310.61,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.75,0.73,N,POINT (6.22427 10.99808)
10.9985,13.79936,299.51,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,286.47,1.83,N,POINT (13.79936 10.9985)
10.99925,13.80542,300.56,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.76,1.43,N,POINT (13.80542 10.99925)
10.99944,3.61039,300.5,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,281.38,0.46,N,POINT (3.61039 10.99944)
10.99994,13.8019,315.4,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.13,2.0,N,POINT (13.8019 10.99994)
11.00065,13.79828,300.92,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,286.1,2.0,N,POINT (13.79828 11.00065)
11.00228,14.93624,299.93,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,286.43,0.98,N,POINT (14.93624 11.00228)
11.00236,5.65301,306.74,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.58,0.85,N,POINT (5.65301 11.00236)
11.00245,1.86047,304.47,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.45,0.76,N,POINT (1.86047 11.00245)
11.0026,5.80357,342.58,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,290.91,5.35,N,POINT (5.80357 11.0026)
11.00266,14.93443,298.15,0.51,0.66,2025-01-18,117,N,VIIRS,n,2.0NRT,287.1,0.9,N,POINT (14.93443 11.00266)
11.00345,13.80432,337.42,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,292.36,1.83,N,POINT (13.80432 11.00345)
11.00388,16.95567,303.85,0.69,0.74,2025-01-18,117,N,VIIRS,n,2.0NRT,286.73,1.15,N,POINT (16.95567 11.00388)
11.00414,13.80068,311.88,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,286.86,1.83,N,POINT (13.80068 11.00414)
11.00487,13.80684,306.71,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,288.84,1.43,N,POINT (13.80684 11.00487)
11.00519,5.6574,302.1,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.14,0.85,N,POINT (5.6574 11.00519)
11.00558,13.80324,325.97,0.43,0.62,2025-01-18,117,N,VIIRS,n,2.0NRT,289.78,2.0,N,POINT (13.80324 11.00558)
11.00585,1.86099,298.32,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.26,0.25,N,POINT (1.86099 11.00585)
11.00607,5.80416,307.08,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.37,0.95,N,POINT (5.80416 11.00607)
11.00649,6.21739,315.92,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.49,1.9,N,POINT (6.21739 11.00649)
11.00717,6.21335,310.54,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.16,1.43,N,POINT (6.21335 11.00717)
11.0085,6.20533,305.46,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.0,0.68,N,POINT (6.20533 11.0085)
11.00985,1.88052,299.57,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.71,0.54,N,POINT (1.88052 11.00985)
11.01041,1.87683,306.66,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.27,0.54,N,POINT (1.87683 11.01041)
11.01381,1.87735,300.74,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.15,0.54,N,POINT (1.87735 11.01381)
11.01437,1.87366,302.05,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.99,1.06,N,POINT (1.87366 11.01437)
11.02863,6.17153,300.63,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,288.47,0.51,N,POINT (6.17153 11.02863)
11.03089,4.83265,321.48,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.56,1.92,N,POINT (4.83265 11.03089)
11.03426,4.83321,306.6,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.99,0.94,N,POINT (4.83321 11.03426)
11.03884,5.49502,296.57,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.42,0.28,N,POINT (5.49502 11.03884)
11.04254,5.47237,311.33,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.18,1.54,N,POINT (5.47237 11.04254)
11.04597,5.47295,306.33,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.55,0.53,N,POINT (5.47295 11.04597)
11.04659,5.46918,300.03,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.72,0.63,N,POINT (5.46918 11.04659)
11.05063,5.46599,303.36,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.11,0.63,N,POINT (5.46599 11.05063)
11.05362,6.65193,317.74,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.58,1.97,N,POINT (6.65193 11.05362)
11.05573,6.63931,304.88,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.72,0.68,N,POINT (6.63931 11.05573)
11.07224,5.69155,305.56,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,285.84,0.89,N,POINT (5.69155 11.07224)
11.07564,7.14169,309.8,0.49,0.4,2025-01-18,117,N,VIIRS,n,2.0NRT,288.49,1.33,N,POINT (7.14169 11.07564)
11.09264,5.07882,305.0,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.13,0.9,N,POINT (5.07882 11.09264)
11.09939,1.72695,302.73,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,272.75,0.61,N,POINT (1.72695 11.09939)
11.1028,1.72748,310.93,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,274.87,1.03,N,POINT (1.72748 11.1028)
11.10621,1.72801,310.37,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,276.44,1.03,N,POINT (1.72801 11.10621)
11.10963,1.72854,297.57,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,276.13,0.68,N,POINT (1.72854 11.10963)
11.11378,9.0352,311.01,0.42,0.45,2025-01-18,117,N,VIIRS,n,2.0NRT,291.71,0.94,N,POINT (9.0352 11.11378)
11.11517,9.0344,313.45,0.42,0.45,2025-01-18,117,N,VIIRS,n,2.0NRT,291.98,1.07,N,POINT (9.0344 11.11517)
11.12347,4.88872,329.15,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.35,2.72,N,POINT (4.88872 11.12347)
11.12365,6.25349,296.03,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.37,0.53,N,POINT (6.25349 11.12365)
11.12684,4.88928,311.13,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.39,1.0,N,POINT (4.88928 11.12684)
11.1284,1.71937,300.49,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,278.99,0.59,N,POINT (1.71937 11.1284)
11.12896,1.71564,311.02,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,279.02,1.54,N,POINT (1.71564 11.12896)
11.13126,1.72363,298.7,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,279.32,0.59,N,POINT (1.72363 11.13126)
11.13149,9.47982,314.59,0.44,0.46,2025-01-18,117,N,VIIRS,n,2.0NRT,291.32,1.9,N,POINT (9.47982 11.13149)
11.13237,1.71617,321.04,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,279.26,1.54,N,POINT (1.71617 11.13237)
11.13295,9.03052,317.55,0.42,0.45,2025-01-18,117,N,VIIRS,n,2.0NRT,291.98,2.6,N,POINT (9.03052 11.13295)
11.14823,-0.68065,316.27,0.52,0.42,2025-01-18,117,N,VIIRS,n,2.0NRT,286.79,2.29,N,POINT (-0.68065 11.14823)
11.14842,6.19153,304.83,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.75,1.13,N,POINT (6.19153 11.14842)
11.14908,6.18752,305.63,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.52,0.79,N,POINT (6.18752 11.14908)
11.14929,6.20821,298.15,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,285.63,0.33,N,POINT (6.20821 11.14929)
11.14974,6.18351,298.7,0.44,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,287.75,0.79,N,POINT (6.18351 11.14974)
11.14984,-0.67818,322.53,0.52,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,287.48,1.85,N,POINT (-0.67818 11.14984)
11.16145,3.46458,297.29,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,286.14,0.31,N,POINT (3.46458 11.16145)
11.16732,5.50025,305.37,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.61,0.91,N,POINT (5.50025 11.16732)
11.18842,6.31722,295.9,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,283.51,0.42,N,POINT (6.31722 11.18842)
11.18948,3.58401,306.62,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,286.52,0.84,N,POINT (3.58401 11.18948)
11.22821,2.70968,299.18,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,287.43,0.24,N,POINT (2.70968 11.22821)
11.23686,5.5235,305.48,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.67,0.86,N,POINT (5.5235 11.23686)
11.24029,5.52408,328.04,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.49,1.73,N,POINT (5.52408 11.24029)
11.26184,4.76613,305.02,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,290.77,0.51,N,POINT (4.76613 11.26184)
11.2652,4.76669,301.11,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,290.02,0.51,N,POINT (4.76669 11.2652)
11.27215,5.81514,301.3,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,286.94,0.53,N,POINT (5.81514 11.27215)
11.27426,0.70648,298.69,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.18,0.47,N,POINT (0.70648 11.27426)
11.27514,0.70796,298.39,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.22,0.4,N,POINT (0.70796 11.27514)
11.27598,4.7426,300.56,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.37,0.5,N,POINT (4.7426 11.27598)
11.27605,8.13439,295.96,0.55,0.43,2025-01-18,117,N,VIIRS,n,2.0NRT,282.11,0.68,N,POINT (8.13439 11.27605)
11.2796,0.74478,298.11,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.54,0.61,N,POINT (0.74478 11.2796)
11.28604,12.97274,302.42,0.37,0.58,2025-01-18,117,N,VIIRS,n,2.0NRT,285.8,0.85,N,POINT (12.97274 11.28604)
11.29826,4.82814,299.26,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.99,0.7,N,POINT (4.82814 11.29826)
11.30154,0.71904,312.68,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.98,1.03,N,POINT (0.71904 11.30154)
11.3051,0.71958,329.07,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.37,1.85,N,POINT (0.71958 11.3051)
11.3051,5.616,301.17,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,284.2,0.54,N,POINT (5.616 11.3051)
11.30866,0.72013,310.88,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,285.84,1.85,N,POINT (0.72013 11.30866)
11.30926,0.71606,315.3,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,286.01,3.43,N,POINT (0.71606 11.30926)
11.31011,3.76547,299.36,0.38,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,286.05,0.4,N,POINT (3.76547 11.31011)
11.31158,-0.44226,299.07,0.51,0.41,2025-01-18,117,N,VIIRS,n,2.0NRT,285.87,1.08,N,POINT (-0.44226 11.31158)
11.31162,1.93745,317.83,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.91,0.89,N,POINT (1.93745 11.31162)
11.31282,0.71659,315.04,0.45,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,285.87,1.02,N,POINT (0.71659 11.31282)
11.31502,1.93798,301.34,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.33,0.89,N,POINT (1.93798 11.31502)
11.31948,-1.3016,295.05,0.57,0.43,2025-01-18,117,N,VIIRS,n,2.0NRT,276.25,0.57,N,POINT (-1.3016 11.31948)
11.32103,5.71281,307.29,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,286.07,0.8,N,POINT (5.71281 11.32103)
11.32633,1.93215,295.24,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.08,0.22,N,POINT (1.93215 11.32633)
11.32689,1.92845,331.35,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.25,2.4,N,POINT (1.92845 11.32689)
11.32697,5.569,313.72,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.09,1.61,N,POINT (5.569 11.32697)
11.32745,1.92475,324.81,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.92,2.4,N,POINT (1.92475 11.32745)
11.32801,1.92105,339.11,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.22,4.36,N,POINT (1.92105 11.32801)
11.33041,5.56958,320.11,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.18,1.61,N,POINT (5.56958 11.33041)
11.33384,5.57017,298.36,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.73,0.23,N,POINT (5.57017 11.33384)
11.33795,5.65287,303.73,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,286.57,0.48,N,POINT (5.65287 11.33795)
11.34834,6.35987,296.37,0.44,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.64,0.28,N,POINT (6.35987 11.34834)
11.35849,5.16385,322.15,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,293.15,1.33,N,POINT (5.16385 11.35849)
11.36188,5.16439,310.97,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,291.92,1.33,N,POINT (5.16439 11.36188)
11.36324,1.24796,312.69,0.42,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,284.33,1.4,N,POINT (1.24796 11.36324)
11.40703,4.7313,306.05,0.39,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.39,0.35,N,POINT (4.7313 11.40703)
11.40845,4.73111,302.96,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.0,0.19,N,POINT (4.73111 11.40845)
11.41398,4.88788,303.34,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.6,0.74,N,POINT (4.88788 11.41398)
11.41458,4.88424,312.33,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.73,1.49,N,POINT (4.88424 11.41458)
11.41794,4.8848,309.21,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.92,1.05,N,POINT (4.8848 11.41794)
11.42196,5.63095,298.23,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.51,0.51,N,POINT (5.63095 11.42196)
11.42526,6.8006,296.53,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,284.9,0.37,N,POINT (6.8006 11.42526)
11.4291,6.06832,296.77,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,284.52,0.44,N,POINT (6.06832 11.4291)
11.43498,3.18804,303.34,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,286.75,0.32,N,POINT (3.18804 11.43498)
11.43621,5.45878,298.1,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.89,0.43,N,POINT (5.45878 11.43621)
11.43882,5.61433,298.29,0.42,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,287.46,0.67,N,POINT (5.61433 11.43882)
11.44064,5.15102,311.77,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,292.73,1.24,N,POINT (5.15102 11.44064)
11.44403,5.1516,314.72,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,292.18,1.15,N,POINT (5.1516 11.44403)
11.4466,5.58843,296.21,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,285.76,0.44,N,POINT (5.58843 11.4466)
11.47126,2.82441,300.08,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.79,0.96,N,POINT (2.82441 11.47126)
11.47515,2.82139,305.7,0.39,0.36,2025-01-18,117,N,VIIRS,n,2.0NRT,288.75,0.7,N,POINT (2.82139 11.47515)
11.47537,1.14913,299.67,0.43,0.38,2025-01-18,117,N,VIIRS,n,2.0NRT,289.19,0.57,N,POINT (1.14913 11.47537)
11.49817,6.65348,306.3,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,287.49,1.11,N,POINT (6.65348 11.49817)
11.49909,6.69221,301.47,0.46,0.39,2025-01-18,117,N,VIIRS,n,2.0NRT,285.73,0.72,N,POINT (6.69221 11.49909)
11.50812,5.59392,301.71,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,288.04,0.81,N,POINT (5.59392 11.50812)
11.50875,5.59013,307.18,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.17,1.42,N,POINT (5.59013 11.50875)
11.51218,5.59071,317.58,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.3,1.4,N,POINT (5.59071 11.51218)
11.5153,5.52925,320.3,0.41,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,286.88,2.43,N,POINT (5.52925 11.5153)
11.51656,2.14955,302.19,0.4,0.37,2025-01-18,117,N,VIIRS,n,2.0NRT,289.66,0.67,N,POINT (2.14955 11.51656)
